id	text_a	 难过	开心	赞赏	批评	怀疑	喜欢	惊叹	鼓励
264	再也听不到 “北极熊的脚上长着厚厚的毛	1	0	0	0	0	0	0	0
2124	做蛋糕的师傅要火了	0	0	0	0	0	0	1	0
2435	记得喜欢他的时候他说想和成龙大哥合作，现在实现啦	0	0	0	0	0	0	0	1
236	卧槽，太突然了吧	0	0	0	0	0	0	1	0
6534	好绝啊我的姐姐我的天我的爱	0	0	1	0	0	1	1	0
4357	看的出来很用心	0	0	1	0	0	0	0	1
4413	看了觉得难受	1	0	0	0	0	0	0	0
4863	大使馆干嘛去了，联系了也没用。难道只有战狼才能保证权力和安全吗	1	0	0	1	1	0	0	0
6834	太倔强	0	0	0	1	0	0	0	0
6722	天呀，太好看了，有点惊艳	0	0	1	0	0	1	1	0
1730	大哥小弟可可爱爱	0	0	1	0	0	1	0	0
3906	我爱	0	1	0	0	0	1	0	0
2841	哈哈哈，我洋真可爱	0	1	1	0	0	1	0	0
4590	要求泰国警方和肯尼亚航空道歉，并作出合理赔偿。就事论事，以后我们还能放心去泰国旅游吗？还敢做肯尼亚航空吗？你们太不尊重人权了！无证搜身谁给你的勇气侵犯人权？ 谁给你们的勇气这么欺负人	0	0	0	1	1	0	1	0
6758	我好爱	0	0	1	0	0	1	0	0
4663	别人丢钱的时候，我会坚决维护自身权益不被侵犯；我丢钱的时候，我希望身边所有被怀疑的人都接受检查	0	0	0	0	0	0	0	0
4001	美嘉要堕胎哪里李金铭真的惊艳到我了，演技炸裂了	0	0	1	0	0	1	1	0
1369	 嗯 我洋洋还是棱角分明的	0	0	1	0	0	1	0	0
4004	哈哈哈的人找到了	0	1	0	0	0	0	0	0
5597	真帅	0	0	1	0	0	0	0	0
5484	哈哈，我来了，期待和黄渤老师的精彩演说	0	1	1	0	0	1	0	1
6805	我跪了	0	0	0	0	0	1	1	0
2448	🐏 :手指先沾一下，嗯嗯。。。 🐉 :🐏 啊，你也吃一口 🐏 :大哥，这蛋糕还行。。。 🐉 🐏 :说完没啊，想吃啊。。。	0	1	0	0	0	0	0	0
4241	14年爱四高三，20年爱五毕业两年。感觉他们长大了，我们90后也长大了	1	0	1	0	0	0	0	1
2251	大哥和小弟偷吃蛋糕	0	0	0	1	1	0	0	0
4183	嗯？这又是什么 不管别人说什么 我知道 你们都用心了	0	0	1	0	1	1	1	1
3842	终究还是要说再见了	1	0	0	0	0	0	1	1
5687	绝了	0	0	0	0	0	0	0	0
2951	祝杨洋急先锋票房大卖	0	1	1	0	0	1	0	1
5874	太美了我的麻鸭	0	0	1	0	0	1	1	0
1525	诶挺好吃啊	0	0	1	0	0	1	1	0
4361	太有感触了太不容易啦	0	0	1	0	0	1	1	0
1413	偷吃完双手继续插兜当作啥也没发生	0	0	0	0	1	1	1	0
6810	哇，仙女，每一张都想保存，太美啦	0	1	1	0	0	1	1	0
6891	啊啊啊啊！翻身上马太帅了	0	0	1	0	0	1	1	0
579	恭喜🎉 🎉 ，我的祖国越来越强大，为之自豪	0	1	1	0	0	1	1	0
233	走好，赵老师！您的声音是人生当中的回忆	1	0	0	0	0	1	1	0
5905	大美女	0	0	1	0	0	1	0	0
5299	终于等到渤哥	0	0	0	0	0	0	0	0
2938	哈哈哈哈哈哈哈哈太可爱了叭	0	1	1	0	0	1	1	0
5324	刚刚看看，觉得每个人都不容易，生活很苦，微笑的态度，和谐最重要	0	0	1	0	0	0	1	1
1362	好可爱 哈哈哈	0	1	1	0	0	1	1	0
6247	真的好好看啊，真天仙	0	0	1	0	0	1	1	0
6546	美腻	0	0	1	0	0	0	1	0
820	图3我又被🍋到...	0	0	0	0	0	0	0	0
141	？？？？老师一路安好	1	0	0	0	0	0	0	0
3730	官博官博，什么时候更新	0	0	0	1	1	0	0	0
4594	商务舱的人丢了钱，怎么可能经济舱的人拿的	0	0	0	1	1	0	1	0
1806	 来看看这气质这身板	0	0	1	0	0	1	1	0
2826	想吃蛋糕了	0	0	0	0	0	1	0	0
3352	他说过，只有把戏演好，靠实力说话，才能成为一个时代真正的偶像，而不会被轻易取代！愿意在当红的时候主动减少曝光降低流量，杨洋确实有一颗坚定的、成为好演员的心	0	0	1	0	0	0	0	1
1114	没有人可以逃过真香定律	0	0	0	0	1	0	0	0
3695	创新这部分真的做的很棒！爱情公寓一直都在反映社会变化的潮流，并且针对很多当下的社会问题都有一些或讽刺或鼓励的讨论，我在看的时候不自主得就会跟随剧情认真的思考这些社会问题。良心剧	0	0	1	0	1	1	1	0
6998	呜呜呜，每天都好爱我的宝贝 你帅炸了	1	0	1	0	0	1	1	0
1574	蛋糕好吃不?	0	0	0	0	1	0	0	0
5935	好看好看好看！！！绝了	0	0	1	0	0	1	1	0
6572	 这个公主太要命了  我太可了啊啊啊	0	0	1	0	0	1	1	0
2659	那个女主持？都要把杨洋看穿	0	0	0	1	0	0	0	0
4386	他们不怕无精战拦吗	0	0	0	0	1	0	0	0
6396	表白女神	0	1	0	0	0	1	0	0
7120	文盲式尖叫，啊啊啊啊啊，刘亦菲，啊啊啊啊啊	0	1	1	0	0	1	1	0
6075	神仙姐姐[好喜歡	0	1	1	0	0	1	0	0
4102	挺好的，感谢你们伴随着我们的青春	1	1	1	0	0	1	0	1
2942	图3那个女的是谁?好气	1	0	0	1	1	0	0	0
5997	姐姐真的太好康了绝美	0	0	1	0	0	1	1	0
6495	美美美。	0	0	1	0	0	1	0	0
6576	快快！快把她抓回家	0	0	1	0	0	1	0	0
1199	哈哈哈，这俩人一直围着蛋糕，眼神从来没离开过蛋糕	0	1	0	0	1	0	0	0
4090	 就再见了	1	0	0	0	0	0	0	0
3919	这一季真的用心了！爱了	0	0	1	0	0	1	1	0
3621	爱1的时候，我还没到可以谈恋爱的年纪，爱5的我，已经被安排相亲了	1	0	0	0	0	0	1	0
3381	我也觉得杨洋眼光放得挺长远，看得挺通透//:杨洋对演戏是认真的。能够减少炒作全身心投入都剧里，可见杨洋很有大局观念。	0	0	1	0	0	0	1	1
2202	杨洋可可爱爱	0	0	1	0	0	1	1	0
5224	期待渤哥	0	0	1	0	0	0	0	1
2834	太可爱了吧，，好期待急先锋呀，，	0	0	1	0	0	1	1	1
1446	蛋糕本来就是用来吃的	0	0	0	0	0	0	0	0
2325	还交流了一下	0	0	0	0	0	0	0	0
6694	绝了无法形容	0	0	0	1	1	0	1	0
3388	杨洋值得阿，演员杨洋	0	0	1	0	0	1	0	1
2398	哈哈哈哈哈哈我哥可可爱爱	0	1	1	0	0	1	0	0
7139	花木兰出手 必为传奇	0	0	1	0	0	1	1	1
1127	龙哥老了	1	0	0	0	1	0	1	0
1011	 哈哈哈哈快看	0	1	0	0	0	0	0	0
6279	真滴好美	0	0	1	0	0	1	1	0
5665	渤哥就佩服你	0	0	1	0	0	1	0	0
1701	太搞笑了	0	1	1	0	0	1	1	0
686	祝贺，今年第二发	0	1	0	0	0	1	0	1
6104	戳中少女心	0	0	1	0	0	1	0	0
2958	我敲 好可爱！杨洋哥哥我爱你啊 给我的心里有点安慰	0	0	1	0	0	1	1	1
5845	发现我没转这条	0	0	0	0	1	0	0	0
2644	怎么这么搞笑，成龙大哥是吃完觉得不错递给杨洋一起分享吗？顺便交流一下味道	0	1	0	0	1	1	1	0
6282	哎呀我神仙姐姐真绝啦	0	0	1	0	0	1	1	0
2220	我咋感觉他俩有点像同道中人呢	0	0	0	0	1	0	0	0
7061	花木兰太帅哭	1	1	1	0	0	1	1	0
5794	真 天仙姐姐	0	0	1	0	0	1	1	0
3267	杨洋好像从18年就很少出来了，不过演员就是要离观众远一点，这样塑造的角色观众才更好代入。	0	0	1	0	1	1	1	1
2192	 敬业的yy	0	0	1	0	0	0	0	0
7133	菲菲真的帅到我午睡的瞌睡都醒了	0	0	1	0	0	1	1	0
3572	突然想到爱3开头说爱情公寓是个悲天悯人的故事，还是曾小贤的回忆，这个坑有填吗	0	0	0	0	1	0	0	0
6359	天仙就是天仙绝美	0	0	1	0	0	1	1	0
3575	我真的哭了 看到后面有个13分钟的片花 导演为了我们想再要一次再见 真的背负太多了.	1	0	1	0	0	1	1	1
3174	甜甜	0	1	0	0	0	1	0	0
6566	美到令人窒息	0	0	1	0	0	0	1	0
899	这么好的小孩，谁都喜欢！！！杨洋和大哥互动好有爱呀	0	1	1	0	0	1	1	0
5474	我勃哥的大脑肯定不一般，必须支持一下	0	0	1	0	0	1	0	1
3180	好吃不?	0	0	0	0	1	0	0	0
1423	大哥自己吃还不忘给杨洋一点，好有爱	0	0	1	0	0	1	1	0
2194	哈哈哈哈我酸了	0	1	0	0	0	0	0	0
980	我男神就是这么一个优秀的人	0	1	1	0	0	1	0	0
5155	为啥乘客联系不到中国驻泰国大使馆	0	0	0	1	1	0	0	0
1269	哈哈哈太可爱啦	0	1	1	0	0	0	1	0
3998	妈耶 我看到你们的用心了 爱了爱了	0	0	1	0	0	1	1	1
6826	这种脸型完美	0	0	1	0	0	0	1	0
5674	就在今晚，一起见识这群厉害的大脑	0	0	0	0	0	0	0	0
1177	 哈哈哈哈哈哈哈看出来蛋糕挺好吃了太可爱啦	0	1	1	0	0	1	0	0
794	中国才是最棒的	0	0	1	0	0	1	1	1
5629	渤哥我来了	0	0	0	0	0	0	0	0
7131	姐姐好飒！好帅	0	0	1	0	0	1	1	0
4169	链接呢	0	0	0	0	1	0	0	0
5579	这期节目我得好好看看，我也犹豫该怎么办	0	0	1	0	1	0	0	0
6654	天仙绝美	0	0	1	0	0	1	1	0
7006	刘亦菲那个马背上后空翻太震撼了！眼前一亮，配乐也是大气，啊啊啊国内快定档吧，迫不及待地想看我们木兰将军	0	0	1	0	0	1	1	0
3399	黎叔口中的“小戏疯子”呀，杨洋就是用努力换幸运而已。	0	0	1	0	0	1	0	0
3951	真的很喜欢爱情公寓系列，虽然很多人说爱5没有以前的味道了，但是我觉得爱情公寓还是爱情公寓，它还是它，只是我们长大了，它也长大了，现在的它不只是搞笑，多了一份对生活的思考，真的很用心，真的很喜欢，真的很棒	1	1	1	0	0	1	1	1
7115	她要来了	0	0	0	0	0	0	0	0
3994	真是非常的用心 太喜欢了	0	0	1	0	0	1	0	0
2687	杨洋什么时候能演古装剧	0	0	0	0	1	0	0	0
4157	用心了非常喜欢	0	1	1	0	0	1	0	0
355	🙏🙏🙏赵忠祥老师一路走好	1	0	0	0	0	0	0	0
6918	兰兰	0	0	0	0	0	0	0	0
1482	哈哈哈哈哈大哥可可爱爱啊	0	1	0	0	0	1	0	0
1811	两个小朋友	0	0	0	0	0	1	0	0
6390	打开图一，脱口而出，“亮瞎我的眼	0	0	1	0	0	0	1	0
66	我的天啊	0	0	0	0	0	0	1	0
7268	期待3.27，期待	0	0	0	0	0	0	0	1
2143	把孩子给馋到了	0	0	0	0	1	0	0	0
20	我的天哪，知道现在都不敢相信，有些传言往往是真的...	0	0	0	0	1	0	1	0
7003	 啊啊啊啊啊啊啊啊	0	0	0	0	0	0	1	0
6320	这个腮红打得好好看	0	0	1	0	0	1	1	0
6325	还是觉得中国古典造型适合她	0	0	1	0	0	1	0	0
2335	还懂得分享😂😂😂笑死我了	0	1	1	0	0	0	0	0
4933	就中国人喜欢大作文章	0	0	0	1	0	0	0	0
610	祝贺就完事了	0	1	0	0	0	0	0	0
2190	杨洋偷吃的还挺爽的啊	0	0	0	0	1	0	0	0
1154	看来是怪蛋糕太好吃了太可爱了这两人	0	0	1	0	0	1	1	0
5825	姐姐真的很绝	0	0	1	0	0	1	1	0
1768	说什么，蛋糕不错	0	0	1	0	0	1	0	0
3398	明明有捷径，还是选择默默努力，这样的偶像值得追随	0	0	1	0	0	1	0	1
2739	太可爱了。	0	0	1	0	0	1	1	0
2334	不说我还没注意到 我酸:图3我又被🍋到...	1	0	0	0	0	0	1	0
6864	啊啊啊啊啊啊我想哭了，木兰翻跟头那里真的太帅了，太飒了	0	0	1	0	0	1	1	0
5773	我仙女真的绝了	0	0	1	0	0	1	1	0
2314	   大小不良	0	0	0	0	1	0	0	0
6755	我的公主刘亦菲	0	0	1	0	0	1	0	0
5985	这个图修的不错	0	0	1	0	0	1	0	1
5181	瞬间出来一大堆公知和慕洋犬，一网打尽啊！给他们点几根	0	0	0	0	0	1	1	0
282	天啊	0	0	0	0	0	0	1	0
2640	小可爱	0	0	0	0	0	1	0	0
3121	图3和妹妹打闹！！！我酸了！！ 大哥和成龙！偷吃！！被抓包	1	0	0	0	1	1	0	0
2120	我只想知道什么时候预售	0	0	0	0	1	1	0	0
139	几代人的回忆，难过，一路走好	1	0	0	0	0	1	0	1
1719	啊啊啊啊啊啊啊，我就是那蛋糕	0	0	0	0	0	1	0	0
6471	西方人该改变一下对东方美人的审美和印象了	0	0	0	1	0	0	0	0
6212	pljj让我知道黑发原来可以这么美	0	0	1	0	0	1	1	0
5966	好看是真的，不过我看昨晚的直播，跟别的女星一比块头有点大	0	0	1	0	1	1	0	0
5526	今天晚上看到了好久不见滴渤哥！开🌟滴前来唠嗑！不管面对得是长辈还是宝贝，有问题说出来沟通解决，不压抑天性去相处，一起自然成长，更能体验「家人」的意义鸭	0	0	1	0	0	1	1	1
4412	两万能藏身上	0	0	0	0	1	0	0	0
912	大哥和小哥哥一起偷吃	0	0	0	0	0	0	0	0
5972	为什么我ger不到刘亦菲的美	0	0	0	0	1	0	0	0
189	怎么突然就走了，前段时间还看到他上节目呢	1	0	0	0	1	0	1	0
3155	可爱羊	0	0	1	0	0	1	0	0
4057	只有我没有看过爱情公寓吗	0	0	0	0	1	0	1	0
2907	哈哈哈哈 太可爱了	0	0	1	0	0	1	1	0
6610	天仙好绝	0	0	1	0	0	1	1	0
429	。。	0	0	0	0	0	0	0	0
1631	成龙大哥偷吃蛋糕的小表情简直是太可爱了，真的超级喜欢成龙大哥	0	0	1	0	0	1	1	0
4148	太爱了	0	0	1	0	0	1	1	0
764	中国	0	0	0	0	0	0	0	0
2271	哈哈皮皮羊太可爱了	0	0	1	0	0	1	1	0
3742	看得我老泪纵横	1	1	1	0	0	1	1	0
6335	我滴个天仙	0	0	1	0	0	1	1	0
1056	期待成龙大哥期待杨洋	0	0	0	0	0	1	0	1
2747	我也想吃蛋糕	0	0	0	0	0	1	0	0
802	转发祝贺	0	1	0	0	0	0	0	1
491	为什么一定要要求大家对一个没有吊德的人有口德呢？死者为大？他七十多岁高龄这福没少享孽没少造比绝大部分过的好多了用不着谁给他哭丧	0	0	0	1	1	0	0	0
352	一路走好 赵老师	1	0	0	0	0	0	0	1
6276	都是PS严重的假照片。	0	0	0	1	1	0	0	0
1478	成龙大哥吃完手插口袋	0	0	0	0	0	0	0	0
3844	说差评的我就真不懂你们了，1到4是青春，5是现实生活，因为毕竟过去10年了，再演青春你们觉得合适吗，人总要有成长，剧本也应该需要创新，加入新人就等于加入了新血液，有什么不好呢	1	0	0	1	1	1	0	0
4964	给狗吃的太好了他不一定会懂得感恩！我们国家就是对那些人太仁慈了。。。	0	0	0	1	1	0	1	0
1862	偷吃蛋糕🎂 的洋好可爱啊	0	0	1	0	0	1	1	0
2953	这已经不是偷吃了吧	0	0	0	0	1	0	0	0
3369	他一直都说要做个演员	0	0	1	0	0	1	0	1
5704	公主本人了	0	0	1	0	0	1	1	0
7225	刘亦菲最棒[贊][贊][贊	0	0	1	0	0	1	0	1
1059	可可爱爱	0	0	1	0	0	1	0	0
1354	可逮着机会上热搜了	0	0	0	0	1	0	0	0
5788	仙女下凡辛苦了	0	0	1	0	0	1	1	0
5883	红唇齿白，人间仙女刘亦菲不愧是我爱的神仙姐姐。	0	0	1	0	0	1	1	0
3768	这一季真的走心了	0	0	1	0	0	1	1	1
5910	这组图太美了	0	0	1	0	0	1	1	0
1653	可爱🐏  又出现了	0	0	1	0	0	1	0	0
3954	爱五真的很棒	0	0	1	0	0	1	1	1
167	天哪……一路走好	1	0	0	0	0	0	0	1
1229	有点可爱	0	0	1	0	0	1	0	0
2503	大年初一上电影了	0	0	0	0	0	0	1	0
3268	杨洋真的值得	0	0	1	0	0	1	0	0
6194	刘天仙	0	0	1	0	0	1	1	0
4455	机务人员为什么不调查他有没有把2万块钱带上飞机	0	0	0	0	1	0	0	0
4573	说瞧不起的人是有多自卑，又不是只搜中国人	0	0	0	1	1	0	0	0
5659	听他们的辩题会让自己成长，牛	0	0	1	0	0	0	1	0
963	大哥和哥哥太可爱啦	0	0	1	0	0	1	1	0
346	我十分想念赵忠祥，一语成谶	1	0	0	0	0	1	0	0
2011	味道怎么样？  嗯，还行	0	0	0	0	0	0	0	0
573	一箭四星！吉林一号宽幅01星发射成功	0	0	1	0	0	0	1	1
6595	 迪士尼公主	0	0	1	0	0	0	1	0
2295	哈哈哈哈，心想，我就想偷吃口蛋糕，怎么还上热搜了，完蛋啦，这下全国人民都知道我偷吃蛋糕啦	1	1	0	0	1	0	0	0
1833	哈哈哈哈！成龙大哥太搞笑了	0	1	0	0	0	1	1	0
4250	青春啊	1	1	1	0	0	1	1	1
3237	成龙:香吗？杨洋:香 成龙:那在来口 杨洋:好	0	0	0	0	0	0	0	0
5943	收藏，仙女呀	0	0	1	0	0	1	1	0
2596	杨洋大可爱	0	0	1	0	0	1	1	0
389	Jin爷再见	1	0	0	0	0	0	0	1
757	吉林人抖擞一下	0	0	0	0	0	0	0	0
6659	有美图抚慰心灵	0	0	1	0	0	1	0	0
4934	说实话，在泰国待了五个月的时间，对泰 大部分泰国人并没有好感。	1	0	0	1	1	0	0	0
4080	真的很棒你们	0	0	1	0	0	1	1	0
542	祝贺！厉害了我的国	0	1	1	0	0	1	1	0
6483	公主👸啊	0	0	1	0	0	1	0	0
1805	Md吃个蛋糕都能上热搜	0	0	0	0	0	0	0	0
1941	杨洋怕是个憨憨	0	0	1	1	1	0	0	0
487	您，一路走好。	1	0	0	0	0	0	0	1
2274	杨洋长的真好看	0	0	1	0	0	1	1	0
3934	很棒很棒，很喜欢你们	0	0	1	0	0	1	0	1
7231	啊啊啊啊啊啊快点定档吧	0	0	0	0	0	1	1	0
1523	我酸了，我也想吃这个蛋糕	0	0	0	0	0	0	0	0
4657	呵呵，怎么有人这么喜欢说某某国看不起中国人呢？如果是个人感受，就不要扩大到整个国家。我有一帮外国朋友，我不看不起他们就挺给脸了，还轮得到他们看不中国人	0	0	0	1	1	0	0	0
6186	这姐的颅顶实在太优越了	0	0	1	0	0	1	1	0
4024	任何人都没有权力随意批判别人热爱了十年的事物，况且是如此没有下限的言论，就像你的孩子被众人在大庭广众之下侮辱。	0	0	0	1	0	0	0	0
848	太可爱了	0	0	1	0	0	1	1	0
3377	他是演员杨洋，他一直很明确自己的目标。	0	0	1	0	0	1	0	0
5590	期待黄渤老师的奇葩说	0	0	0	0	0	1	0	1
6422	特想知道这个是哪个色号的口红	0	0	0	0	0	0	0	0
4265	我也觉得音乐剧的形式完全ok的，我是看《新白娘子传奇》长大的，这种一言不合就开唱不是很正常的嘛	0	0	1	0	0	1	0	1
1545	图五： 成龙：味道还不错吧 杨洋：还可以	0	0	0	0	0	0	0	0
210	嗯嗯嗯嗯嗯嗯嗯嗯	0	0	0	0	0	0	0	0
6604	太美美美美了啊啊啊啊啊啊	0	0	1	0	0	1	1	0
6499	姐姐的美貌治愈人间	0	0	1	0	0	1	0	1
6701	啊啊啊啊啊她穿上这个裙子简直就是Cinderella公主本人	0	0	1	0	0	1	1	0
1746	这么帅的男人就是不一样	0	0	1	0	0	1	0	1
2710	哈哈哈，成龙大哥带杨洋偷吃蛋糕，好像吃完后还说了话，感觉是在说还有点好吃	0	1	0	0	1	0	0	0
3580	其实并不讨厌穿插歌舞剧，这种创新挺有意思的，一镜到底也确实不容易	0	0	1	0	0	1	0	1
7256	木兰木兰，保护我	0	0	0	0	0	0	0	0
2318	啊啊啊啊啊，哥哥可爱到爆	0	0	1	0	0	1	1	0
219	愿天堂没有癌症	1	0	0	0	0	0	0	1
3699	爱辽，爱辽	0	0	0	0	0	1	0	0
3719	我之前在爱奇艺找了很久，原来在第十五集的预告片里	0	0	0	0	0	0	0	0
1748	 看把孩子饿的	0	0	0	1	0	0	0	0
5019	查查黑人带现金来中国干嘛来了？这个时候老外不应该站出来说人权吗	0	0	0	1	1	0	0	0
5278	疯狂给渤哥打call	0	0	0	0	0	1	0	1
2098	哥哥今天特别甜	0	0	1	0	0	1	1	1
1890	哥，这样不大好，但是好可爱哦	0	0	1	1	0	1	1	0
2310	杨洋你在干嘛呀，可爱到犯规哈	0	0	1	0	1	1	1	0
1904	哈哈哈，成龙大哥和我们哥哥可爱死啦	0	0	1	0	0	1	1	0
2990	偷吃就偷吃，竟然还讨论	0	0	0	1	0	0	0	0
5863	我钱包里还有一张女神的小卡片，神雕侠侣小龙女造型的，还记得是08年从同学那里抢过来，十一年，钱包换了好几个，卡片一直没舍得扔	1	1	1	0	0	1	1	0
1681	杨洋哥哥也可爱了吧	0	0	1	0	0	1	1	0
3692	永远记得爱情公寓的每个成员：曾小贤 胡一菲 陈美嘉 吕子乔 关谷神奇 唐悠悠 张伟 秦羽墨 陆展博 林宛瑜 赵海棠 诸葛大力 咖喱酱	1	1	0	0	0	1	0	0
5310	帅帅帅期待期待期待 哥哥加油	0	0	1	0	0	1	0	1
3847	我就想问几天更新一集啊	0	0	0	0	1	0	0	0
3294	你是对的	0	0	0	0	0	0	0	0
5351	yooooo～期待	0	0	0	0	0	0	0	1
5084	伟大的祖国呢	0	0	0	0	1	0	0	0
5730	太好看了	0	0	1	0	0	1	1	0
2473	超级可爱	0	0	1	0	0	1	1	0
6984	帅炸	0	0	1	0	0	1	1	0
7150	 是执剑杀敌、勇往直前的木兰啊，也是自信无畏的演员刘亦菲	0	0	1	0	0	1	0	1
5800	真的太漂亮了	0	0	1	0	0	1	1	0
110	从小就是听赵老师讲动物世界。以后也没有了，唉。走好	1	0	0	0	0	1	0	1
3228	笑死啦，想知道哪个牌子的蛋糕	0	1	0	0	0	1	0	0
4774	怎么可以这样	1	0	0	0	1	0	0	0
5649	哎哟喂，都是厉害的大脑，渤哥这造型精神的很	0	0	1	0	0	1	1	1
4307	一直在想这是我们要的爱情公寓吗？其实不是，可以不圆满，可以有遗憾，可以存在借口，可以现实逃避，原来看爱情公寓，是因为他像我们，现在看，不再像我们了	1	0	0	0	1	0	1	0
6983	马背翻身帅呆了	0	0	1	0	0	1	1	0
4032	挺不容易的	0	0	1	0	0	0	0	1
5460	渤哥这是 这是 这是你么？看着年轻了一届高考	0	0	1	0	1	1	0	0
3774	每一集都有故事	0	0	0	0	1	0	0	0
3914	 哭了	1	0	0	0	0	0	1	0
